cs_level|direction|sentence
2|JP_BASE|在宅勤務ではself-disciplineが非常にimportantだと改めて感じた。
2|JP_BASE|workspaceをcleanに保つだけで、集中力がずいぶん上がる気がする。
2|JP_BASE|在宅だとlunchの選択肢がとてもflexibleで、外食より健康的になれる。
2|JP_BASE|彼のreportはとてもdetailedで、上司から高い評価を受けた。
2|JP_BASE|締め切り前はcaffeineとpressureで乗り切るしかないと思っていた。
2|JP_BASE|このsoft skillはremoteの環境でこそ、より重要になってくる。
2|JP_BASE|毎晩log outする時間を決めることで、仕事とプライベートのboundaryが守れる。
2|JP_BASE|彼女はasyncなcommunicationをうまく活用して、効率よく仕事を進めている。
2|JP_BASE|突然のsystem updateのせいで、重要なfileがしばらく開けなかった。
2|JP_BASE|在宅勤務でのコミュニケーションはmoreよりも、qualityを重視すべきだと思う。
2|JP_BASE|彼のtime managementがとてもeffectiveで、チーム全員の手本になっている。
2|JP_BASE|このtoolはとてもintuitiveで、新しいメンバーもすぐに使いこなせる。
3|JP_BASE|毎朝のwarm-upは体にとってvery importantで、specialistも推薦している。
3|JP_BASE|このclinicはpatient careをとても大切にしていて、スタッフもhelpfulだ。
3|JP_BASE|私のdietはとてもbalancedで、栄養士にhealthyだと褒められた。
3|JP_BASE|新しいvaccineはworldwideに普及していて、研究者たちもoptimisticだ。
3|JP_BASE|その病院ではadvanced imagingを使っていて、diagnosisもaccurateだ。
3|JP_BASE|このsupplementはbone densityを高めるもので、dailyに摂取するといい。
3|JP_BASE|このheart rateモニターは使い方がsimpleで、データもaccurateに取れる。
3|JP_BASE|術後のrecovery periodはindividualによって異なり、patience が必要だ。
3|JP_BASE|過度なworkoutは体に負担をかけ、injuryをextremely 招きやすい。
3|JP_BASE|病院のemergency roomはいつも混んでいて、waiting timeもlongだ。
3|JP_BASE|彼のblood sugarを管理するために、doctorがstrictな食事制限を出した。
3|JP_BASE|このprenatal careプログラムはcomprehensiveで、母親にとてもbeneficialだ。
3|JP_BASE|そのclinical trialではnew drugをthoroughlyに試験している最中だ。
3|JP_BASE|免疫システムはproperな睡眠でstrongerになるとresearchersが証明した。
3|JP_BASE|彼女の手術はminimally invasiveな方法で行われ、recoveryもquickだった。
3|JP_BASE|そのpharmacistはprescriptionを見てcarefullyに薬の説明をしてくれた。
3|JP_BASE|慢性的なfatigueに悩む人はsleepの質をseriously改善する必要がある。
3|JP_BASE|彼女はgenetic riskを知るためにDNA testingをearlyに受けることにした。
3|JP_BASE|このphysical therapyは痛みをgraduallyに減らしてflexibilityを高めてくれる。
3|JP_BASE|その診断はinconclusiveで、furtherなテストが絶対にnecessaryだと言われた。
3|JP_BASE|医師はpatient historyをthoroughlyに調べてから、正確なtreatmentを決めた。
3|JP_BASE|このwellness programは会社全体でactivelyに取り組まれていて、effectiveだと評判だ。
3|JP_BASE|このmonthのbudgetを見直したら、想像以上にexpensesが多くて驚いた。
3|JP_BASE|彼女はsavingsを全部investmentに回して、monthly returnsを楽しみにしている。
3|JP_BASE|ATMのwithdrawal limitに引っかかって、cashが足りなくなってしまった。
3|JP_BASE|彼のportfolioはdiverseで、long-term growthを見込んでいる。
3|JP_BASE|銀行口座のstatementを確認したら、見知らぬtransactionとfraudulent chargeが一件あった。
3|JP_BASE|senior citizenにはspecial discountがあり、monthly feeも無料になる場合がある。
3|JP_BASE|新しいdigital walletはconvenientで、international transferもすぐできる。
3|JP_BASE|このcredit cardのrewards programは魅力的だが、annual feeも高い。
3|JP_BASE|資産運用のprofessionalに相談して、tax-efficientなstrategyを立てることにした。
3|JP_BASE|joint accountを開設する際には、mutual consentと proper documentationが必要だ。
3|JP_BASE|quarterly reportを読んで、net profitと operating marginsの傾向を把握した。
3|JP_BASE|wire transferを使えばinstantに送金できるが、flat feeがかかる。
3|JP_BASE|彼はsecured loanを組んで、collateralとして自分のpropertyを差し出した。
3|JP_BASE|家計のcash flowを管理するために、weekly budgetとspending capを設定した。
3|JP_BASE|彼女のretirement planにはdiversified assetsとpassive incomeの両方が含まれている。
3|JP_BASE|compound interestの力でlong-term savingsは着実に増えるが、patienceが必要だ。
3|JP_BASE|銀行窓口でforeign currencyをexchangeする際、mid-market rateより不利なことが多い。
3|JP_BASE|彼のbusiness accountには十分なoperating capitalがなく、cash shortageが続いている。
3|JP_BASE|fiscalな計画を立てる際には、net worthとliabilitiesを正確に把握することが大切だ。
3|JP_BASE|株式市場のvolatilityが高まり、short-term investorとlong-term holderで判断が分かれた。
3|JP_BASE|彼女はfinancial literacyを高めるために、budgeting workshopとinvestment seminarに参加した。
3|JP_BASE|銀行のsecurity protocolが強化されて、two-factor authenticationとbiometric loginが必須になった。
3|JP_BASE|このdashboardのgaugeはとてもaccurateで、燃料残量がすぐわかります。
3|JP_BASE|mergeする前に、左側のblind spotをmirrorで確認してください。
3|JP_BASE|高速道路でのspeedはlegalな範囲内で、できるだけsmoothに保ちましょう。
3|JP_BASE|このcarのsuspensionはとてもfirmで、コーナリングが安定しています。
3|JP_BASE|mechanic はengineのoilを交換してから、車を戻してくれました。
3|JP_BASE|新しいelectric vehicleのrangeはimpressiveで、一回の充電で500キロ走れます。
3|JP_BASE|このintersectionはとてもbusyなので、pedestrianに十分気をつけてください。
3|JP_BASE|tunnelの中はlightingがdimで、速度を落として走るべきです。
3|JP_BASE|彼のdriving styleはaggressiveで、frequentlyレーン変更するので危ない。
3|JP_BASE|あのgas stationのfuel priceはこの辺でいちばんreasonableです。
3|JP_BASE|car dealershipで新しいmodelを見て、すっかりimpressedな気持ちになった。
3|JP_BASE|automatedなparking systemのおかげで、tightなスペースでも安心して停められます。
3|JP_BASE|バッテリーのchargingがincompleteな状態で、longなドライブに出るのは危険です。
3|JP_BASE|fog lightはvisibilityがextremelylowな時だけ使用するのが正しいマナーです。
3|JP_BASE|レンタカーのinsuranceはcomprehensiveなものを選ぶと、どんなaccidentでも安心です。
3|JP_BASE|自動車学校でのparallel parkingの練習はrepetitiveだったが、finallyうまくできた。
3|JP_BASE|彼はgas pedalをsuddenlyに踏んだため、tiresが大きな音を立てた。
3|JP_BASE|roundaboutに入る前にyieldのサインをfirmlyに守ることが大切です。
3|JP_BASE|今朝のfogはかなりthickで、通勤がreal struggleだった。
3|JP_BASE|昨夜のstormはかなりintenseで、庭のfenceが倒れてしまった。
3|JP_BASE|このblizzardの中をdowntownまで歩くのは、本当にtoughだ。
3|JP_BASE|秋のcrispy airは、morningのjogに最適だと思う。
3|JP_BASE|drizzleが一日中降り続いて、moodがかなりgloomyになった。
3|JP_BASE|このdryな気候が続くと、gardenのplantsがかなり心配だ。
3|JP_BASE|夕暮れのskyは鮮やかなorange、まるでmagicのようだった。
3|JP_BASE|今日のforecastによると、afternoonにheavy rainが来るらしい。
3|JP_BASE|冬のmorningにfrosty windが吹くと、布団から出るのがharderになる。
3|JP_BASE|このgustが強すぎて、umbrellaがstrictly uselessになってしまった。
3|JP_BASE|真夏のhumidityはbreathingを苦しくさせて、全体的にmiserableな気分だ。
3|JP_BASE|昨日のsunsetはincredibleで、空全体がgoldenに染まっていた。
3|JP_BASE|このclearな夜空で、starsがbrightに輝いて本当に美しかった。
3|JP_BASE|今年の秋はunusuallywarmで、leafのcolor changeが遅れている。
3|JP_BASE|朝のfrostが溶けるころ、gentleな日差しが庭をwarmに包んだ。
3|JP_BASE|真冬のpowder snowは見た目こそbeautifulだが、運転がextremely dangerousになる。
3|JP_BASE|海沿いのbreeze はとてもrefreshingで、夏の暑さをmomentarilyに忘れさせてくれる。
3|JP_BASE|今年のwinterはrecord coldで、湖がsolidに凍るほどの寒さが続いた。
3|JP_BASE|rainbow が雨上がりのskyに現れると、子供たちがexcitedに騒ぎ出した。
3|JP_BASE|thunderstormの前のstill airは、何かbig changeが来る予感がする。
3|JP_BASE|foggy な朝が続くと、sunriseのbeautyを見逃すのがとても残念に感じる。
3|JP_BASE|初雪が降った日の朝、worldがsilentでpureに見えて胸が高鳴った。
3|JP_BASE|気温がdramaticallyに下がって、winterのarrivalがいよいよ本格的に感じられる。
3|JP_BASE|今春はunstableな天気が多くて、warmとcoldが激しく繰り返された。
3|JP_BASE|gas stationのself-serviceレーンは混んでいたが、full-serviceは空いていた。
3|JP_BASE|彼のtruckはoff-road仕様で、muddy terrainでも問題なく走れる。
3|JP_BASE|このcar dealershipではelectric vehicleのlatest modelがすでに売り切れていた。
3|JP_BASE|highwayのmerge laneが短すぎて、accelerationが十分にできない。
3|JP_BASE|foggy weatherの日はheadlightを早めに点灯して、visibilityを確保すべきだ。
3|JP_BASE|彼はmanual transmissionの運転が得意で、steep hillでもstallしない。
3|JP_BASE|crossing guardがいないschool zoneでは、speed limitを必ず守るように心がけている。
3|JP_BASE|parking gateのvalidationシステムが故障して、cashierに頼むしかなかった。
3|JP_BASE|彼女のconvertibleはsunroofどころか、roof全体が開くので夏はとても気持ちいい。
3|JP_BASE|このcar washのexpress courseはquick dryオプションがついていてとても便利だ。
3|JP_BASE|highwayのrest areaでcoffee breakを取ったおかげで、眠気が飛んだ。
3|JP_BASE|このelevated roadはicy conditionの時にblack iceが出やすいので注意が必要だ。
3|JP_BASE|彼はrental carをdrop-offする前に、interior cleaningをして返却した。
3|JP_BASE|安全のために、long distanceドライブの前にbrake padとsuspensionを点検した方がいい。
3|JP_BASE|このsedan はadaptive cruisecontrolとlane keep assistの両方が標準装備されている。
3|JP_BASE|新しいelectric carのfast chargingはbattery capacityの八割を三十分で充電できる。
